config_id,l1_ratio,alpha,rmse_train_mean,mae_train_mean,r2_train_mean,bias_train_mean,rmse_mean,mae_mean,r2_mean,bias_mean,combo_score
25,0.1,1.1937766417144382,4742.066047136124,2926.871912021828,0.7628057358808,1.726171066477416e-13,4776.517391765222,2937.2840733624016,0.7592211304325815,0.14520605170921197,3856.9007325638117
14,0.7000000000000001,4.923882631706742,4899.797165842529,3039.933976106901,0.746764014126127,-3.6135149618875844e-13,4935.008907912939,3051.0737564458295,0.7429669503105825,0.17743328485833132,3993.0413321793844
28,0.2,3.455107294592218,5236.188390889156,3308.581621734106,0.710798733641874,1.6839545893870123e-13,5272.403668959763,3320.9854560388467,0.7065961716044522,0.23545605515060064,4296.694562499305
33,0.6,7.017038286703837,5245.862691958026,3316.806066040841,0.7097290909573752,-7.594568774938875e-13,5282.099215009613,3329.2508535490006,0.705515427536666,0.23688858306703686,4305.675034279307
23,0.1,3.455107294592218,5299.980709744896,3362.8884841865706,0.703709094567277,-6.770064109914294e-14,5336.31985902938,3375.546731121009,0.6994347888756351,0.24517079229985583,4355.933295075194
20,0.6,10.0,5434.576406708773,3479.586595524249,0.688468973451956,-2.529316811697813e-13,5471.128130705551,3492.7950604328908,0.6840470780251203,0.26456498854343735,4481.961595569221
55,0.1,4.923882631706742,5484.726984741665,3523.5694111833805,0.6826927479025153,-2.5930594251327897e-13,5521.339979912416,3536.9398769577565,0.6782173281077314,0.27155311960113515,4529.139928435086
12,0.4,10.0,5628.883717268351,3651.4111965837037,0.6657936520902707,2.1327077914735975e-13,5665.639561104303,3665.224676294585,0.6611668934095813,0.29060130324664346,4665.432118699444
50,0.1,7.017038286703837,5650.621412104223,3670.759972741052,0.6632073631593645,-9.264032338823089e-14,5687.3932605669925,3684.6192439434867,0.6585582474058205,0.2933988130488796,4686.00625225524
38,0.1,10.0,5791.59631491545,3797.0419027234466,0.6461926124970273,-6.703071411682536e-13,5828.452906603678,3811.2101546399686,0.6413999117918205,0.3108333549298301,4819.831530621823
